id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,CIPRO,CEFTRIAXONE,AMOXICILLIN
GENOME_2697,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,6,4,5,2,0,0,7,3,9,9,6,1,0,8,6,0.54,0.34,0.05,0.53,0.12,0.88,0.23,0.61,0.17,0.87,I,I,I
GENOME_2698,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,5,8,2,8,7,1,4,4,5,1,1,5,9,0.22,0.5,0.37,0.3,0.07,0.8,0.1,0.4,0.13,0.55,S,S,S
GENOME_2699,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,7,2,5,7,3,1,1,2,9,4,5,4,0,5,1,0.59,0.59,0.84,0.65,0.47,0.71,0.07,0.6,0.02,0.36,S,S,S
GENOME_2700,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,2,2,8,6,3,0,5,0,3,3,1,5,0,2,5,0.44,0.84,0.34,0.68,0.07,0.67,0.26,0.69,0.08,0.66,S,S,S
GENOME_2701,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,4,3,5,6,1,2,2,3,6,8,4,7,2,4,9,0.09,0.48,0.24,0.69,0.22,0.71,0.26,0.53,0.08,0.89,S,S,I
GENOME_2702,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,9,1,1,4,4,9,5,0,2,6,3,0,2,6,4,0.27,0.81,0.43,0.48,0.16,0.77,0.38,0.29,0.13,0.89,I,S,S
GENOME_2703,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,10,3,8,6,0,0,7,3,9,4,6,4,0,1,0,0.3,0.44,0.91,0.48,0.48,0.69,0.19,0.44,0.03,0.71,R,S,R
GENOME_2704,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,4,4,3,7,0,3,4,1,1,3,3,9,1,5,10,0.4,0.74,0.64,0.37,0.16,0.83,0.17,0.24,0.08,0.92,R,S,R
GENOME_2705,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,5,2,6,8,4,3,7,0,3,9,4,7,1,1,4,0.17,0.56,0.69,0.1,0.14,0.67,0.28,0.33,0.01,0.88,I,S,R
GENOME_2706,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,6,2,5,8,1,5,5,3,4,6,2,10,2,8,5,0.09,0.92,0.29,0.27,0.18,0.6,0.22,0.41,0.35,0.45,S,S,S
GENOME_2707,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,10,2,8,9,1,2,6,1,10,3,6,1,1,9,1,0.41,0.36,0.86,0.07,0.34,0.75,0.06,0.66,0.23,0.99,S,S,S
GENOME_2708,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,5,2,6,1,8,1,3,0,7,4,9,0,2,10,0.15,0.9,0.23,0.58,0.17,0.93,0.44,0.2,0.09,0.87,S,R,S
GENOME_2709,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,5,2,7,5,2,5,7,2,2,4,2,8,2,6,6,0.55,0.59,0.22,0.32,0.42,0.75,0.28,0.59,0.02,0.87,R,I,R
GENOME_2710,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,2,4,8,0,6,5,1,7,3,5,9,2,6,0,0.28,0.59,0.43,0.41,0.04,0.84,0.24,0.82,0.49,0.87,S,S,S
GENOME_2711,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,9,4,5,3,1,5,4,1,10,9,3,3,0,4,10,0.51,0.73,0.95,0.57,0.55,0.7,0.1,0.37,0.14,0.89,S,S,S
GENOME_2712,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,2,4,2,9,1,8,4,3,4,7,4,10,2,9,0,0.29,0.81,0.75,0.3,0.17,0.67,0.15,0.61,0.21,0.98,I,R,I
GENOME_2713,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,4,3,2,5,4,1,1,1,0,3,5,6,2,1,10,0.17,0.85,0.48,0.58,0.07,0.63,0.04,0.8,0.48,0.91,S,S,S
GENOME_2714,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,6,2,3,10,3,0,3,5,1,0,1,4,0,0.35,0.9,0.39,0.83,0.13,0.94,0.16,0.31,0.14,0.72,S,S,S
GENOME_2715,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,6,2,5,3,3,7,6,3,7,3,3,1,2,1,1,0.24,0.74,0.97,0.78,0.49,0.68,0.13,0.29,0.06,0.71,R,R,S
GENOME_2716,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,1,2,3,4,3,2,7,9,1,0,1,2,0,0.4,0.72,0.62,0.21,0.15,0.93,0.06,0.21,0.02,0.62,S,S,S
GENOME_2717,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,7,0,7,6,0,1,5,1,1,5,3,7,1,7,6,0.68,0.43,0.75,0.49,0.0,0.9,0.13,0.58,0.13,0.97,R,R,R
GENOME_2718,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,10,3,4,2,2,6,4,2,8,4,0,0,2,5,10,0.33,0.89,0.27,0.51,0.7,0.99,0.26,0.73,0.04,0.96,R,I,S
GENOME_2719,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,5,4,6,10,0,4,7,0,9,3,5,8,2,9,4,0.22,0.77,0.38,0.36,0.2,0.91,0.38,0.23,0.04,0.88,S,R,S
GENOME_2720,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,10,2,2,5,4,7,2,1,0,10,0,6,0,9,6,0.67,0.7,0.75,0.52,0.19,0.84,0.02,0.54,0.3,0.87,R,I,S
GENOME_2721,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,3,4,4,1,9,2,1,9,10,0,4,2,9,10,0.15,0.65,0.11,0.9,0.57,0.95,0.0,0.67,0.26,0.97,S,R,I
GENOME_2722,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,6,0,2,10,0,10,4,3,7,9,1,0,2,3,4,0.24,0.72,0.73,0.75,0.31,0.97,0.05,0.77,0.35,0.66,S,S,S
GENOME_2723,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,9,4,2,5,3,5,2,2,7,7,2,3,2,7,7,0.25,0.82,0.67,0.65,0.36,0.75,0.29,0.66,0.2,0.59,I,S,R
GENOME_2724,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,2,4,0,2,2,6,6,3,5,4,6,2,2,9,9,0.3,0.7,0.47,0.23,0.33,0.78,0.08,0.33,0.12,0.93,S,R,S
GENOME_2725,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,6,3,2,3,4,10,1,2,0,4,3,6,0,8,7,0.36,0.54,0.1,0.55,0.18,0.84,0.21,0.36,0.34,1.0,I,R,S
GENOME_2726,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,10,1,6,5,1,0,5,3,8,8,0,0,2,4,8,0.74,0.9,0.77,0.29,0.12,0.89,0.24,0.26,0.07,0.5,I,S,I
GENOME_2727,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,7,1,8,2,2,1,4,2,9,5,1,9,2,0,2,0.17,0.61,0.02,0.7,0.52,0.92,0.1,0.31,0.15,0.77,R,R,S
GENOME_2728,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,9,5,0,7,0,8,5,3,2,4,3,3,2,5,1,0.02,0.63,0.44,0.57,0.36,0.77,0.27,0.3,0.28,0.74,I,R,I
GENOME_2729,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,2,5,3,8,0,6,1,1,0,10,0,10,1,8,6,0.36,0.76,0.06,0.63,0.04,0.76,0.18,0.37,0.07,0.93,S,R,R
GENOME_2730,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,4,1,6,2,2,6,2,1,6,3,6,4,0,5,6,0.17,0.38,0.35,0.79,0.16,0.88,0.24,0.48,0.06,0.79,S,S,R
GENOME_2731,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,9,0,5,7,2,3,4,2,9,3,0,2,1,5,2,0.2,0.65,0.56,0.3,0.37,0.74,0.12,0.78,0.01,0.99,S,S,I
GENOME_2732,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,3,4,1,3,6,3,4,10,0,4,2,4,1,0.15,0.84,0.23,0.38,0.16,0.65,0.28,0.55,0.65,0.95,S,S,S
GENOME_2733,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,3,2,8,3,2,1,2,1,5,6,3,2,6,9,0.56,0.82,0.85,0.55,0.15,0.86,0.23,0.28,0.14,0.99,R,S,R
GENOME_2734,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,4,5,3,2,9,1,3,0,3,1,4,0,3,1,0.19,0.62,0.68,0.9,0.01,0.92,0.06,0.63,0.17,0.73,I,R,S
GENOME_2735,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,3,3,3,1,3,7,2,5,9,2,8,1,3,2,0.36,0.85,0.34,0.76,0.3,0.7,0.34,0.74,0.32,0.84,S,I,S
GENOME_2736,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3,3,4,5,2,9,6,0,0,8,5,7,1,3,7,0.4,0.57,0.84,0.68,0.5,0.96,0.08,0.29,0.23,0.79,S,S,S
GENOME_2737,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2,2,1,9,2,5,5,1,5,5,5,7,2,8,7,0.36,0.96,0.95,0.5,0.25,0.81,0.16,0.41,0.01,0.77,S,S,S
GENOME_2738,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,10,0,8,4,3,10,4,2,0,6,6,1,1,9,0,0.17,0.81,0.19,0.05,0.26,0.73,0.05,0.32,0.26,0.96,R,S,S
GENOME_2739,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,7,4,1,9,1,2,5,0,6,5,0,2,1,2,8,0.04,0.88,0.49,0.65,0.2,0.85,0.08,0.43,0.01,0.87,S,R,I
GENOME_2740,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,2,3,8,0,9,5,1,6,7,0,10,2,9,4,0.08,0.89,0.59,0.3,0.18,0.85,0.07,0.23,0.07,0.92,I,S,S
GENOME_2741,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,4,0,7,6,1,7,1,0,9,7,2,3,2,2,4,0.24,0.61,0.99,0.37,0.21,0.97,0.22,0.55,0.07,0.63,S,S,I
GENOME_2742,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,6,4,6,5,1,0,5,3,3,8,5,9,1,2,1,0.34,0.7,0.97,0.38,0.32,0.76,0.16,0.74,0.13,0.97,S,S,S
GENOME_2743,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,8,2,3,3,1,5,2,3,6,3,2,0,2,2,10,0.28,0.87,0.52,0.61,0.65,0.95,0.07,0.4,0.12,0.9,R,S,S
GENOME_2744,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,5,7,10,3,1,7,3,7,10,4,8,0,7,4,0.27,0.92,0.34,0.69,0.01,0.85,0.07,0.6,0.58,0.98,S,S,S
GENOME_2745,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,8,1,5,5,3,10,7,2,7,6,0,1,2,8,5,0.35,0.78,0.67,0.28,0.12,0.96,0.05,0.25,0.12,0.63,I,R,S
GENOME_2746,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,10,3,7,6,4,0,7,0,2,7,5,1,1,7,6,0.35,0.59,0.94,0.23,0.01,0.9,0.06,0.47,0.23,0.73,R,S,I
GENOME_2747,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,8,5,3,3,0,3,2,0,7,7,6,7,1,3,0,0.15,0.64,0.89,0.42,0.03,0.69,0.06,0.59,0.21,0.96,S,I,I
GENOME_2748,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,3,1,4,3,3,5,1,3,2,7,3,9,2,9,2,0.42,0.78,0.32,0.59,0.22,0.94,0.42,0.55,0.09,1.0,S,R,I
GENOME_2749,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,9,4,3,3,3,6,7,2,10,3,4,8,0,6,3,0.07,0.76,0.81,0.7,0.74,0.76,0.22,0.17,0.34,0.8,R,R,R
GENOME_2750,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,4,5,6,3,1,10,5,3,4,4,3,0,2,3,6,0.64,0.62,0.12,0.82,0.37,0.64,0.26,0.61,0.06,0.8,S,R,R
GENOME_2751,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,5,5,3,10,1,0,7,2,0,4,2,1,0,9,7,0.29,1.0,0.05,0.19,0.31,0.58,0.14,0.56,0.03,0.55,S,R,S
GENOME_2752,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,3,2,4,6,2,2,2,1,6,8,6,9,0,0,4,0.2,0.68,0.54,0.59,0.38,0.73,0.12,0.41,0.04,0.9,S,S,S
GENOME_2753,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,5,2,8,7,2,5,3,0,9,4,6,4,0,6,6,0.26,0.51,0.24,0.4,0.22,0.8,0.2,0.33,0.05,0.96,S,S,R
GENOME_2754,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,4,2,7,5,2,5,3,2,7,8,5,8,0,2,1,0.19,0.79,0.58,0.56,0.6,0.88,0.05,0.53,0.17,0.94,S,S,S
GENOME_2755,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,2,3,1,3,3,9,5,3,3,3,4,9,0,4,7,0.65,0.85,0.36,0.52,0.56,0.86,0.04,0.23,0.18,0.7,S,S,S
GENOME_2756,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,2,2,6,4,2,5,1,2,6,9,1,4,0,2,1,0.27,0.8,0.7,0.21,0.09,0.95,0.36,0.66,0.44,0.88,S,S,S
GENOME_2757,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,8,0,1,4,0,6,7,2,6,4,4,6,1,0,2,0.11,0.66,0.67,0.46,0.21,0.93,0.33,0.15,0.51,0.92,S,S,S
GENOME_2758,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,4,0,2,9,2,10,2,1,5,9,4,5,0,8,2,0.05,0.81,0.79,0.45,0.26,0.73,0.26,0.29,0.03,0.95,S,S,I
GENOME_2759,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,10,0,0,9,4,6,4,3,4,8,6,5,0,1,5,0.17,0.8,0.19,0.25,0.05,0.91,0.08,0.31,0.12,0.93,S,S,S
GENOME_2760,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,2,5,1,7,4,9,4,0,9,5,2,1,1,1,9,0.08,0.52,0.26,0.39,0.63,0.81,0.38,0.81,0.07,0.74,S,S,S
GENOME_2761,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,7,1,2,9,1,7,2,2,3,3,0,9,0,5,5,0.14,0.56,0.04,0.54,0.02,0.7,0.33,0.51,0.07,0.97,S,S,I
GENOME_2762,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,7,4,4,4,3,10,5,3,4,3,2,7,1,0,0,0.08,0.78,0.02,0.48,0.01,0.86,0.21,0.45,0.04,0.8,R,I,S
GENOME_2763,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,1,5,8,4,1,7,0,6,6,2,5,0,7,9,0.21,0.81,0.56,0.45,0.06,0.84,0.26,0.57,0.2,0.97,S,S,S
GENOME_2764,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,6,5,6,6,0,9,3,2,7,7,2,3,1,3,1,0.44,0.72,0.8,0.68,0.29,0.88,0.09,0.63,0.1,0.88,I,R,S
GENOME_2765,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,8,1,4,10,1,0,3,2,3,6,3,6,2,2,4,0.19,0.8,0.75,0.4,0.05,0.95,0.06,0.68,0.17,0.83,S,S,R
GENOME_2766,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,2,3,4,10,4,9,2,3,4,9,5,8,1,4,8,0.22,0.91,0.02,0.65,0.15,0.96,0.21,0.79,0.33,0.83,S,S,S
GENOME_2767,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,7,5,7,6,2,6,6,0,10,4,1,6,2,7,5,0.15,0.91,0.64,0.39,0.32,0.71,0.33,0.3,0.12,0.41,S,S,I
GENOME_2768,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,7,4,0,7,0,5,3,3,5,1,0,5,0.24,0.56,0.57,0.37,0.56,0.84,0.16,0.38,0.28,0.84,S,R,R
GENOME_2769,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,2,3,8,2,4,1,3,1,10,10,4,1,2,4,0,0.62,0.6,0.5,0.73,0.14,0.69,0.18,0.71,0.35,0.74,S,S,S
GENOME_2770,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,3,0,2,5,1,0,2,1,8,9,6,2,2,8,7,0.1,0.62,0.56,0.61,0.01,0.8,0.07,0.37,0.27,0.92,S,S,R
GENOME_2771,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,2,0,5,2,3,0,1,3,9,8,2,6,1,1,8,0.3,0.77,0.9,0.72,0.23,0.77,0.43,0.59,0.6,0.97,R,S,I
GENOME_2772,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,8,1,3,5,2,2,3,0,5,3,6,10,0,7,4,0.27,0.48,0.91,0.41,0.45,0.8,0.43,0.23,0.17,0.48,I,S,R
GENOME_2773,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,9,1,1,2,2,3,6,2,6,4,5,0,2,1,9,0.22,0.74,0.75,0.79,0.82,0.81,0.11,0.46,0.09,0.83,S,S,S
GENOME_2774,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,4,0,5,5,2,4,5,3,7,8,0,0,1,6,2,0.73,0.77,0.34,0.56,0.44,0.7,0.05,0.57,0.23,0.81,R,S,S
GENOME_2775,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,2,2,7,7,2,4,6,1,2,7,2,2,2,8,9,0.11,0.46,0.63,0.27,0.32,0.8,0.19,0.6,0.31,0.71,S,S,S
GENOME_2776,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,2,0,3,10,3,1,3,3,4,6,3,10,1,4,4,0.32,0.55,0.55,0.6,0.03,0.85,0.09,0.22,0.29,0.88,S,S,R
GENOME_2777,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,10,2,7,3,2,10,2,0,3,7,5,4,2,8,4,0.45,0.99,0.94,0.53,0.06,0.82,0.13,0.52,0.01,0.49,R,S,I
GENOME_2778,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,6,3,3,2,4,3,0,10,1,2,1,0,0,0.3,0.82,0.5,0.86,0.08,0.97,0.22,0.69,0.06,0.43,S,S,I
GENOME_2779,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,9,4,0,7,1,7,3,1,3,10,6,8,0,6,8,0.29,0.2,0.42,0.65,0.12,0.53,0.11,0.52,0.28,0.79,S,S,S
GENOME_2780,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,5,3,4,7,0,1,6,0,1,4,3,6,2,3,9,0.25,0.95,0.77,0.24,0.09,0.91,0.06,0.54,0.02,0.94,S,R,R
GENOME_2781,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,8,3,7,4,3,3,2,2,3,6,2,1,0,6,1,0.17,0.63,0.21,0.33,0.09,0.86,0.14,0.4,0.07,0.91,R,S,R
GENOME_2782,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,6,4,5,3,2,6,3,1,1,6,5,9,1,0,4,0.04,0.59,0.24,0.46,0.02,0.93,0.05,0.38,0.03,0.85,S,S,S
GENOME_2783,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,2,8,4,1,8,3,1,3,7,1,9,0,6,10,0.37,0.82,0.95,0.66,0.22,0.74,0.23,0.5,0.43,0.98,S,S,R
GENOME_2784,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,8,1,6,5,1,2,3,1,3,10,0,2,0,6,0,0.2,0.9,0.31,0.63,0.22,0.64,0.44,0.78,0.06,0.68,S,S,S
GENOME_2785,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,2,1,1,5,4,2,4,3,10,7,3,2,1,9,6,0.09,0.93,0.74,0.74,0.68,0.85,0.34,0.42,0.38,0.68,S,S,S
GENOME_2786,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,6,3,0,8,4,6,2,1,2,3,5,8,1,9,6,0.29,0.92,0.18,0.39,0.26,0.46,0.09,0.46,0.16,0.95,S,S,S
GENOME_2787,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,9,1,8,5,0,7,7,3,4,9,3,6,0,6,4,0.12,0.49,0.31,0.48,0.17,0.85,0.06,0.46,0.28,0.98,S,S,S
GENOME_2788,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,6,2,4,7,0,3,6,3,8,10,5,10,1,9,9,0.22,0.8,0.4,0.62,0.04,0.9,0.32,0.49,0.32,0.58,S,S,S
GENOME_2789,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,3,1,1,7,4,0,1,0,0,3,4,10,1,1,9,0.11,0.61,0.81,0.85,0.2,0.94,0.18,0.49,0.14,0.85,S,S,I
GENOME_2790,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,3,0,3,4,4,4,6,0,6,7,5,2,1,5,1,0.47,0.85,0.75,0.3,0.07,0.87,0.17,0.55,0.09,0.87,S,S,S
GENOME_2791,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,4,5,10,1,10,7,1,9,8,1,10,0,2,7,0.19,0.37,0.2,0.52,0.37,0.73,0.19,0.75,0.28,0.86,S,S,S
GENOME_2792,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,3,8,6,3,3,5,3,0,10,3,0,2,5,2,0.32,0.55,0.46,0.28,0.16,0.75,0.27,0.58,0.08,0.99,S,S,R
GENOME_2793,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,7,10,4,10,4,2,9,10,4,10,0,4,4,0.09,0.84,0.21,0.46,0.01,0.87,0.16,0.42,0.06,0.88,S,S,R
GENOME_2794,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,10,2,5,7,2,7,5,3,0,4,0,3,2,3,5,0.2,0.88,0.26,0.48,0.34,0.91,0.09,0.45,0.39,0.78,R,S,S
GENOME_2795,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,4,1,3,7,3,6,5,0,1,7,6,4,2,7,5,0.21,0.93,0.04,0.51,0.08,0.83,0.14,0.86,0.01,0.89,S,S,S
GENOME_2796,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2,4,4,10,3,1,7,0,9,8,5,8,2,1,7,0.17,0.53,0.61,0.4,0.72,0.6,0.25,0.4,0.23,0.74,S,S,S
GENOME_2797,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,9,0,3,6,2,5,1,3,5,9,3,3,2,6,10,0.1,0.86,0.89,0.73,0.34,0.79,0.14,0.27,0.22,0.86,R,R,I
GENOME_2798,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,6,5,3,4,2,3,3,3,10,3,3,9,0,3,0,0.35,0.35,0.56,0.74,0.12,0.71,0.2,0.85,0.43,0.59,S,R,S
GENOME_2799,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,6,3,7,4,2,6,1,3,8,6,2,1,0,6,4,0.16,0.66,0.99,0.63,0.12,0.76,0.19,0.75,0.0,0.73,S,S,R
GENOME_2800,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,5,3,3,3,1,8,5,2,2,8,3,0,0,4,6,0.45,0.77,0.74,0.25,0.56,0.97,0.16,0.68,0.0,0.74,I,R,S
GENOME_2801,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,7,2,2,3,4,6,4,3,4,4,0,4,2,4,4,0.43,0.84,0.22,0.78,0.19,0.89,0.15,0.06,0.06,0.91,I,I,S
GENOME_2802,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,10,0,1,7,4,1,5,1,7,3,5,2,0,8,7,0.26,0.58,0.69,0.66,0.12,0.92,0.1,0.65,0.39,0.99,I,S,R
GENOME_2803,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,3,1,0,9,1,7,5,1,9,4,4,8,0,4,1,0.16,0.75,0.85,0.47,0.42,0.93,0.31,0.64,0.44,0.92,I,S,S
GENOME_2804,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,8,1,4,9,3,5,1,0,5,4,5,2,2,7,4,0.06,0.63,0.26,0.18,0.65,0.84,0.18,0.5,0.0,0.96,S,S,S
GENOME_2805,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,9,5,3,9,1,8,2,2,2,6,6,2,2,6,3,0.42,0.88,0.65,0.83,0.35,0.92,0.02,0.42,0.04,0.85,S,S,I
GENOME_2806,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,9,5,8,8,4,6,5,2,1,8,1,1,1,3,2,0.2,0.74,0.28,0.55,0.07,0.85,0.42,0.59,0.3,0.82,I,R,S
GENOME_2807,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,4,5,8,3,0,4,2,0,2,3,0,2,1,7,1,0.24,0.6,0.91,0.55,0.35,0.68,0.22,0.64,0.14,0.99,S,S,S
GENOME_2808,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,3,2,4,3,1,7,7,1,5,7,1,8,0,6,7,0.21,0.43,0.2,0.57,0.5,0.92,0.35,0.55,0.02,0.64,S,S,S
GENOME_2809,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,2,0,4,8,0,6,3,1,4,4,6,6,0,3,10,0.09,0.98,0.74,0.83,0.15,0.62,0.06,0.59,0.07,0.99,S,S,R
GENOME_2810,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,8,2,5,5,0,0,5,2,7,4,6,1,0,5,3,0.36,0.8,0.01,0.7,0.35,0.89,0.15,0.37,0.11,0.61,I,S,R
GENOME_2811,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,3,4,3,7,2,10,7,3,9,6,6,2,0,6,9,0.22,0.87,0.75,0.3,0.61,0.85,0.33,0.41,0.03,0.73,S,I,R
GENOME_2812,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,8,4,5,10,2,4,1,3,1,8,0,7,2,9,9,0.73,0.78,0.79,0.43,0.06,0.97,0.2,0.62,0.02,0.48,S,S,S
GENOME_2813,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,10,1,7,6,2,6,6,2,1,3,5,9,2,6,3,0.08,0.53,0.17,0.39,0.13,0.88,0.08,0.61,0.13,0.76,R,I,S
GENOME_2814,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,4,4,5,0,9,3,2,3,8,5,7,1,7,3,0.47,0.74,0.88,0.53,0.44,0.69,0.16,0.58,0.04,0.45,S,R,I
GENOME_2815,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,4,2,7,4,4,6,4,2,8,4,4,9,2,8,8,0.36,0.77,0.23,0.57,0.43,0.89,0.18,0.71,0.02,0.81,I,R,S
GENOME_2816,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,3,7,8,2,10,5,2,4,4,2,0,2,4,6,0.33,0.91,0.97,0.31,0.13,0.83,0.15,0.33,0.44,0.97,S,I,S
GENOME_2817,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,8,4,2,8,2,2,1,2,6,5,4,0,0,1,9,0.09,0.48,0.36,0.34,0.2,0.9,0.15,0.45,0.13,0.88,S,I,S
